model,model_id,fold,LAMBDA_LASSO,lasso_lambda,LAMBDA_NETWORK,MSE,Turnover_econ,Turnover_seq,Sparsity,n_alive,Density,FitTime_s,LAMBDA_EXOG,self_free,NETWORK_THRESHOLD,USE_LAST_DAY,LAMBDA_TURNOVER
M4,4,2,0.0003,0.0003,0.005,1.846440886102566e-05,1.0038158735491072,0.3446975891548378,0.993167140273831,3174,0.07683073229291716,3.224147081375122,0.0005,True,0.9,True,
M4,4,3,0.0003,0.0003,0.005,1.5958033933079174e-05,0.939401532852713,0.31759062315635866,0.994506156893137,2552,0.045683490787619394,3.644413471221924,0.0005,True,0.9,True,
M4,4,1,0.0003,0.0003,0.01,1.97754182492689e-05,1.0291152952207274,0.3502098863583691,0.9958796176698528,1914,0.01349235346312438,2.2745468616485596,0.0005,True,0.9,False,
M4,4,2,0.0003,0.0003,0.01,1.8481561855566444e-05,0.9999055001160233,0.34629658698148275,0.9959764918625678,1869,0.014223080536562452,2.9550907611846924,0.0005,True,0.9,False,
M4,4,3,0.0003,0.0003,0.01,1.59735716473113e-05,0.9381747101659873,0.3183220980058437,0.9959377421854818,1887,0.01370113262696383,3.3796279430389404,0.0005,True,0.9,False,
M4,4,1,0.0003,0.0003,0.01,1.974888026521674e-05,1.0305465163181289,0.3495995038227792,0.9946353224834238,2492,0.034278928962889504,2.3656375408172607,0.0005,True,0.9,True,
M4,4,2,0.0003,0.0003,0.01,1.846440886102566e-05,1.0038158735491072,0.3446975891548378,0.993167140273831,3174,0.07683073229291716,3.0856947898864746,0.0005,True,0.9,True,
M4,4,3,0.0003,0.0003,0.01,1.5958033933079174e-05,0.939401532852713,0.31759062315635866,0.994506156893137,2552,0.045683490787619394,3.599290609359741,0.0005,True,0.9,True,
M4,4,1,0.0005,0.0005,0.0001,1.9776221909691487e-05,1.0291200277867314,0.34813632970465314,0.9962972530784465,1720,0.26569758338117855,3.6344070434570312,0.0005,True,0.7,False,
M4,4,2,0.0005,0.0005,0.0001,1.8457672169645762e-05,0.9982522060693649,0.34626848315178893,0.9965125290622578,1620,0.2753275223132731,4.659317970275879,0.0005,True,0.7,False,
M4,4,3,0.0005,0.0005,0.0001,1.600666111119711e-05,0.9370719210129963,0.32022710877763605,0.9967062774476879,1530,0.25228352210449395,5.555832624435425,0.0005,True,0.7,False,
M4,4,1,0.0005,0.0005,0.0001,1.9778158848117835e-05,1.0290582995086919,0.3482846494296693,0.99636183587359,1690,0.21953129077718045,3.6885182857513428,0.0005,True,0.7,True,
M4,4,2,0.0005,0.0005,0.0001,1.8460183478056925e-05,0.9987498423603404,0.34593353423990064,0.9963403082752088,1700,0.3802521008403361,4.69842529296875,0.0005,True,0.7,True,
M4,4,3,0.0005,0.0005,0.0001,1.6006286298644343e-05,0.9369373276583137,0.3203466610327132,0.9967514854042883,1509,0.24942585729944153,5.287252426147461,0.0005,True,0.7,True,
M4,4,1,0.0005,0.0005,0.0005,1.9778165520109167e-05,1.0287474561756837,0.3485706840234072,0.9964156548695428,1665,0.26569758338117855,3.5741565227508545,0.0005,True,0.7,False,
M4,4,2,0.0005,0.0005,0.0005,1.845736517664135e-05,0.9980102324212631,0.3465548551582453,0.9965878756565918,1585,0.2753275223132731,4.393423318862915,0.0005,True,0.7,False,
M4,4,3,0.0005,0.0005,0.0005,1.6007118889315277e-05,0.9370261323122299,0.3203083769478513,0.9967385688452596,1515,0.25228352210449395,5.192762613296509,0.0005,True,0.7,False,
M4,4,1,0.0005,0.0005,0.0005,1.9781431161873087e-05,1.0286469092514097,0.3488767382300525,0.9964716266253337,1639,0.21953129077718045,3.6018309593200684,0.0005,True,0.7,True,
M4,4,2,0.0005,0.0005,0.0005,1.8460569260165122e-05,0.9986325942922571,0.3461020349705025,0.9963941272711616,1675,0.3802521008403361,4.513775825500488,0.0005,True,0.7,True,
M4,4,3,0.0005,0.0005,0.0005,1.6006641435787012e-05,0.9369060910454639,0.32041544371422453,0.9968117626797555,1481,0.24942585729944153,5.359130620956421,0.0005,True,0.7,True,
M4,4,1,0.0005,0.0005,0.001,1.9778165520092237e-05,1.0287474561723011,0.34857068402289165,0.9964156548695428,1665,0.26569758338117855,3.7438294887542725,0.0005,True,0.7,False,
M4,4,2,0.0005,0.0005,0.001,1.845736517664516e-05,0.9980102324217124,0.34655485515791296,0.9965878756565918,1585,0.2753275223132731,4.500629663467407,0.0005,True,0.7,False,
M4,4,3,0.0005,0.0005,0.001,1.6007118889312065e-05,0.937026132313279,0.32030837694664793,0.9967385688452596,1515,0.25228352210449395,5.495608329772949,0.0005,True,0.7,False,
M4,4,1,0.0005,0.0005,0.001,1.9781431161859565e-05,1.0286469092494877,0.34887673822994614,0.9964716266253337,1639,0.21953129077718045,3.687713146209717,0.0005,True,0.7,True,
M4,4,2,0.0005,0.0005,0.001,1.8460569260164577e-05,0.9986325942921134,0.34610203497052006,0.9963941272711616,1675,0.3802521008403361,4.672945261001587,0.0005,True,0.7,True,
M4,4,3,0.0005,0.0005,0.001,1.6006641435785182e-05,0.9369060910459585,0.3204154437134123,0.9968117626797555,1481,0.24942585729944153,5.373227834701538,0.0005,True,0.7,True,
M4,4,1,0.0005,0.0005,0.005,1.977816552009457e-05,1.0287474561726058,0.34857068402363267,0.9964156548695428,1665,0.26569758338117855,2.5150375366210938,0.0005,True,0.7,False,
M4,4,2,0.0005,0.0005,0.005,1.8457365176645124e-05,0.9980102324218245,0.3465548551577938,0.9965878756565918,1585,0.2753275223132731,3.1651947498321533,0.0005,True,0.7,False,
M4,4,3,0.0005,0.0005,0.005,1.6007118889311913e-05,0.9370261323132602,0.3203083769466645,0.9967385688452596,1515,0.25228352210449395,3.5925145149230957,0.0005,True,0.7,False,
M4,4,1,0.0005,0.0005,0.005,1.9781431161860568e-05,1.0286469092499457,0.34887673822976006,0.9964716266253337,1639,0.21953129077718045,2.3836915493011475,0.0005,True,0.7,True,
M4,4,2,0.0005,0.0005,0.005,1.8460569260164167e-05,0.9986325942921587,0.3461020349704925,0.9963941272711616,1675,0.3802521008403361,3.266388177871704,0.0005,True,0.7,True,
M4,4,3,0.0005,0.0005,0.005,1.600664143578505e-05,0.9369060910457833,0.3204154437135249,0.9968117626797555,1481,0.24942585729944153,3.4554200172424316,0.0005,True,0.7,True,
M4,4,1,0.0005,0.0005,0.01,1.977816552009457e-05,1.0287474561726058,0.34857068402363267,0.9964156548695428,1665,0.26569758338117855,2.4387269020080566,0.0005,True,0.7,False,
M4,4,2,0.0005,0.0005,0.01,1.8457365176645124e-05,0.9980102324218245,0.3465548551577938,0.9965878756565918,1585,0.2753275223132731,2.9931790828704834,0.0005,True,0.7,False,
M4,4,3,0.0005,0.0005,0.01,1.6007118889311913e-05,0.9370261323132602,0.3203083769466645,0.9967385688452596,1515,0.25228352210449395,3.4695003032684326,0.0005,True,0.7,False,
M4,4,1,0.0005,0.0005,0.01,1.9781431161860568e-05,1.0286469092499457,0.34887673822976006,0.9964716266253337,1639,0.21953129077718045,2.3465211391448975,0.0005,True,0.7,True,
M4,4,2,0.0005,0.0005,0.01,1.8460569260164167e-05,0.9986325942921587,0.3461020349704925,0.9963941272711616,1675,0.3802521008403361,3.1569912433624268,0.0005,True,0.7,True,
M4,4,3,0.0005,0.0005,0.01,1.600664143578505e-05,0.9369060910457833,0.3204154437135249,0.9968117626797555,1481,0.24942585729944153,3.5069844722747803,0.0005,True,0.7,True,
M4,4,1,0.0005,0.0005,0.0001,1.9787780039972616e-05,1.0284136015756615,0.3492335288771698,0.9966632222509257,1550,0.07127198705569185,3.590987205505371,0.0005,True,0.8,False,
M4,4,2,0.0005,0.0005,0.0001,1.845982762354786e-05,0.9974713833913569,0.3470290533380869,0.9968117626797555,1481,0.0724594185500287,4.48039984703064,0.0005,True,0.8,False,
M4,4,3,0.0005,0.0005,0.0001,1.6008547865546783e-05,0.9366832456321605,0.32060550729681164,0.9969495393093947,1417,0.06607860535518555,5.163633823394775,0.0005,True,0.8,False,
M4,4,1,0.0005,0.0005,0.0001,1.9785149413689027e-05,1.0286605588531048,0.34893200439465477,0.9966050977352966,1577,0.0939767211232319,3.615452289581299,0.0005,True,0.8,True,
M4,4,2,0.0005,0.0005,0.0001,1.845946302898532e-05,0.9980694143253989,0.34645687294004873,0.9966007922156205,1579,0.20289420115872436,4.449254035949707,0.0005,True,0.8,True,
M4,4,3,0.0005,0.0005,0.0001,1.60069072946543e-05,0.936778984360036,0.3204839198336621,0.9969086368724706,1436,0.11879534422464638,5.3964948654174805,0.0005,True,0.8,True,
M4,4,1,0.0005,0.0005,0.0005,1.9797224330633497e-05,1.0277397110230826,0.35029056478673626,0.9969280117110135,1427,0.07127198705569185,3.6129372119903564,0.0005,True,0.8,False,
M4,4,2,0.0005,0.0005,0.0005,1.846023031911674e-05,0.9969959787085277,0.3475669552650224,0.9969796779471283,1403,0.0724594185500287,4.2678821086883545,0.0005,True,0.8,False,
M4,4,3,0.0005,0.0005,0.0005,1.6009249799512322e-05,0.9366035391665456,0.32072788334623376,0.9970507190217859,1370,0.06607860535518555,5.118854761123657,0.0005,True,0.8,False,
M4,4,1,0.0005,0.0005,0.0005,1.979083085022508e-05,1.0281274803691671,0.3497074107263955,0.9967880823215363,1492,0.0939767211232319,3.4729530811309814,0.0005,True,0.8,True,
M4,4,2,0.0005,0.0005,0.0005,1.845918849100133e-05,0.997821309057768,0.3466890306624068,0.9967084302075261,1529,0.20289420115872436,4.429001808166504,0.0005,True,0.8,True,
M4,4,3,0.0005,0.0005,0.0005,1.6007080209655227e-05,0.9367221731646851,0.32056614512899645,0.9969818307069663,1402,0.11879534422464638,5.2941670417785645,0.0005,True,0.8,True,
M4,4,1,0.0005,0.0005,0.001,1.979722433059115e-05,1.0277397110196298,0.35029056478974313,0.9969280117110135,1427,0.07127198705569185,3.6015384197235107,0.0005,True,0.8,False,
M4,4,2,0.0005,0.0005,0.001,1.846023031909463e-05,0.9969959787075517,0.3475669552646074,0.9969796779471283,1403,0.0724594185500287,4.202965021133423,0.0005,True,0.8,False,
M4,4,3,0.0005,0.0005,0.001,1.6009249799519833e-05,0.936603539168363,0.32072788334519325,0.9970507190217859,1370,0.06607860535518555,5.214796781539917,0.0005,True,0.8,False,
M4,4,1,0.0005,0.0005,0.001,1.9790830850218193e-05,1.0281274803646978,0.34970741072917977,0.9967880823215363,1492,0.0939767211232319,3.6254560947418213,0.0005,True,0.8,True,
M4,4,2,0.0005,0.0005,0.001,1.8459188490994488e-05,0.9978213090566079,0.3466890306636307,0.9967084302075261,1529,0.20289420115872436,4.476332902908325,0.0005,True,0.8,True,
M4,4,3,0.0005,0.0005,0.001,1.600708020965033e-05,0.9367221731658979,0.320566145128572,0.9969818307069663,1402,0.11879534422464638,5.358579874038696,0.0005,True,0.8,True,
M4,4,1,0.0005,0.0005,0.005,1.979722433059263e-05,1.0277397110204414,0.3502905647894583,0.9969280117110135,1427,0.07127198705569185,2.2566699981689453,0.0005,True,0.8,False,
M4,4,2,0.0005,0.0005,0.005,1.846023031909809e-05,0.9969959787072284,0.3475669552649825,0.9969796779471283,1403,0.0724594185500287,2.8205373287200928,0.0005,True,0.8,False,
M4,4,3,0.0005,0.0005,0.005,1.600924979951829e-05,0.93660353916812,0.32072788334543867,0.9970507190217859,1370,0.06607860535518555,3.372532367706299,0.0005,True,0.8,False,
M4,4,1,0.0005,0.0005,0.005,1.9790830850219908e-05,1.0281274803652807,0.34970741072899303,0.9967880823215363,1492,0.0939767211232319,2.280097246170044,0.0005,True,0.8,True,
M4,4,2,0.0005,0.0005,0.005,1.8459188490994938e-05,0.9978213090567519,0.34668903066350654,0.9967084302075261,1529,0.20289420115872436,2.9710021018981934,0.0005,True,0.8,True,
M4,4,3,0.0005,0.0005,0.005,1.6007080209647827e-05,0.936722173165317,0.32056614512909226,0.9969818307069663,1402,0.11879534422464638,3.4227352142333984,0.0005,True,0.8,True,
M4,4,1,0.0005,0.0005,0.01,1.979722433059263e-05,1.0277397110204414,0.3502905647894583,0.9969280117110135,1427,0.07127198705569185,2.2567877769470215,0.0005,True,0.8,False,
M4,4,2,0.0005,0.0005,0.01,1.846023031909809e-05,0.9969959787072284,0.3475669552649825,0.9969796779471283,1403,0.0724594185500287,2.748558282852173,0.0005,True,0.8,False,
M4,4,3,0.0005,0.0005,0.01,1.600924979951829e-05,0.93660353916812,0.32072788334543867,0.9970507190217859,1370,0.06607860535518555,3.260443687438965,0.0005,True,0.8,False,
M4,4,1,0.0005,0.0005,0.01,1.9790830850219908e-05,1.0281274803652807,0.34970741072899303,0.9967880823215363,1492,0.0939767211232319,2.339980125427246,0.0005,True,0.8,True,
M4,4,2,0.0005,0.0005,0.01,1.8459188490994938e-05,0.9978213090567519,0.34668903066350654,0.9967084302075261,1529,0.20289420115872436,2.9382259845733643,0.0005,True,0.8,True,
M4,4,3,0.0005,0.0005,0.01,1.6007080209647827e-05,0.936722173165317,0.32056614512909226,0.9969818307069663,1402,0.11879534422464638,3.3384625911712646,0.0005,True,0.8,True,
M4,4,1,0.0005,0.0005,0.0001,1.9790318276068236e-05,1.0282498776082898,0.34954259987133157,0.9967536381641264,1508,0.030455660525079597,3.7073285579681396,0.0005,True,0.85,False,
M4,4,2,0.0005,0.0005,0.0001,1.846022192959435e-05,0.9970947126313907,0.34737923435224377,0.9969237061913373,1429,0.030716634479878907,4.487279891967773,0.0005,True,0.85,False,
M4,4,3,0.0005,0.0005,0.0001,1.6007997739459687e-05,0.9366007418577825,0.32066720631892454,0.9970378024627573,1376,0.028876768098543764,5.392894983291626,0.0005,True,0.85,False,
M4,4,1,0.0005,0.0005,0.0001,1.9788231865349177e-05,1.0284232927784367,0.3493237238623377,0.99666968053044,1547,0.05766219531290777,3.720270872116089,0.0005,True,0.85,True,
M4,4,2,0.0005,0.0005,0.0001,1.8458655444938117e-05,0.9976624817508569,0.3467640162239864,0.9967321105657453,1518,0.13168745759173234,4.405993700027466,0.0005,True,0.85,True,
M4,4,3,0.0005,0.0005,0.0001,1.600883571140364e-05,0.9366663803279623,0.32068806355710683,0.996975372427452,1405,0.07509525549350175,5.219184875488281,0.0005,True,0.85,True,
M4,4,1,0.0005,0.0005,0.0005,1.9802551961176246e-05,1.0275310463893852,0.3507713915503822,0.997070093860329,1361,0.030455660525079597,3.4079787731170654,0.0005,True,0.85,False,
M4,4,2,0.0005,0.0005,0.0005,1.8459929402680827e-05,0.9964412123738929,0.3480125781441741,0.997147593214501,1325,0.030716634479878907,4.4641993045806885,0.0005,True,0.85,False,
M4,4,3,0.0005,0.0005,0.0005,1.600833781895543e-05,0.936496229576708,0.32079167071247794,0.9971540514940154,1322,0.028876768098543764,5.37258768081665,0.0005,True,0.85,False,
M4,4,1,0.0005,0.0005,0.0005,1.9797082895932506e-05,1.0278365406036865,0.3502963455936743,0.9969301644708516,1426,0.05766219531290777,3.7768306732177734,0.0005,True,0.85,True,
M4,4,2,0.0005,0.0005,0.0005,1.8457393021188825e-05,0.9972460344013481,0.34708860404471464,0.9968720399552226,1453,0.13168745759173234,4.511225938796997,0.0005,True,0.85,True,
M4,4,3,0.0005,0.0005,0.0005,1.600945665786433e-05,0.9365941734999021,0.32079856830375203,0.9970636355808146,1364,0.07509525549350175,5.4007182121276855,0.0005,True,0.85,True,
M4,4,1,0.0005,0.0005,0.001,1.9802551961135277e-05,1.0275310463872458,0.3507713915528302,0.997070093860329,1361,0.030455660525079597,3.5023248195648193,0.0005,True,0.85,False,
M4,4,2,0.0005,0.0005,0.001,1.8459929402689284e-05,0.9964412123730081,0.3480125781453912,0.997147593214501,1325,0.030716634479878907,4.292422294616699,0.0005,True,0.85,False,
M4,4,3,0.0005,0.0005,0.001,1.600833781895619e-05,0.9364962295796765,0.3207916707104253,0.9971540514940154,1322,0.028876768098543764,5.209071636199951,0.0005,True,0.85,False,
M4,4,1,0.0005,0.0005,0.001,1.9797082895913634e-05,1.0278365405994414,0.3502963455950756,0.9969301644708516,1426,0.05766219531290777,3.559316635131836,0.0005,True,0.85,True,
M4,4,2,0.0005,0.0005,0.001,1.845739302118408e-05,0.9972460344024046,0.347088604044855,0.9968720399552226,1453,0.13168745759173234,4.4464521408081055,0.0005,True,0.85,True,
M4,4,3,0.0005,0.0005,0.001,1.6009456657846593e-05,0.9365941735005837,0.3207985683031842,0.9970636355808146,1364,0.07509525549350175,5.205883264541626,0.0005,True,0.85,True,
M4,4,1,0.0005,0.0005,0.005,1.9802551961136053e-05,1.0275310463885292,0.35077139155224973,0.997070093860329,1361,0.030455660525079597,2.2841262817382812,0.0005,True,0.85,False,
M4,4,2,0.0005,0.0005,0.005,1.845992940268523e-05,0.9964412123732734,0.34801257814534364,0.997147593214501,1325,0.030716634479878907,2.69189715385437,0.0005,True,0.85,False,
M4,4,3,0.0005,0.0005,0.005,1.600833781895542e-05,0.9364962295793475,0.3207916707108406,0.9971540514940154,1322,0.028876768098543764,3.2159194946289062,0.0005,True,0.85,False,
M4,4,1,0.0005,0.0005,0.005,1.979708289591663e-05,1.027836540599386,0.3502963455951957,0.9969301644708516,1426,0.05766219531290777,2.267685651779175,0.0005,True,0.85,True,
M4,4,2,0.0005,0.0005,0.005,1.845739302118299e-05,0.9972460344026272,0.34708860404466546,0.9968720399552226,1453,0.13168745759173234,2.8542866706848145,0.0005,True,0.85,True,
M4,4,3,0.0005,0.0005,0.005,1.6009456657850316e-05,0.9365941734991609,0.32079856830387843,0.9970636355808146,1364,0.07509525549350175,3.402714729309082,0.0005,True,0.85,True,
M4,4,1,0.0005,0.0005,0.01,1.9802551961136053e-05,1.0275310463885292,0.35077139155224973,0.997070093860329,1361,0.030455660525079597,2.188504457473755,0.0005,True,0.85,False,
M4,4,2,0.0005,0.0005,0.01,1.845992940268523e-05,0.9964412123732734,0.34801257814534364,0.997147593214501,1325,0.030716634479878907,2.712843656539917,0.0005,True,0.85,False,
M4,4,3,0.0005,0.0005,0.01,1.600833781895542e-05,0.9364962295793475,0.3207916707108406,0.9971540514940154,1322,0.028876768098543764,3.1444759368896484,0.0005,True,0.85,False,
M4,4,1,0.0005,0.0005,0.01,1.979708289591663e-05,1.027836540599386,0.3502963455951957,0.9969301644708516,1426,0.05766219531290777,2.1609392166137695,0.0005,True,0.85,True,
M4,4,2,0.0005,0.0005,0.01,1.845739302118299e-05,0.9972460344026272,0.34708860404466546,0.9968720399552226,1453,0.13168745759173234,2.788992166519165,0.0005,True,0.85,True,
M4,4,3,0.0005,0.0005,0.01,1.6009456657850316e-05,0.9365941734991609,0.32079856830387843,0.9970636355808146,1364,0.07509525549350175,3.2813100814819336,0.0005,True,0.85,True,
M4,4,1,0.0005,0.0005,0.0001,1.9792437661325387e-05,1.02813634541611,0.3497760940170645,0.996822526478946,1476,0.01349235346312438,3.5298187732696533,0.0005,True,0.9,False,
M4,4,2,0.0005,0.0005,0.0001,1.8462212614022678e-05,0.9971081408772189,0.34746866152664935,0.9969796779471283,1403,0.014223080536562452,4.3912670612335205,0.0005,True,0.9,False,
M4,4,3,0.0005,0.0005,0.0001,1.6009394699776533e-05,0.9365678050065569,0.32077132047638823,0.9970894686988719,1352,0.01370113262696383,5.1678266525268555,0.0005,True,0.9,False,
M4,4,1,0.0005,0.0005,0.0001,1.97885542427769e-05,1.028164689743217,0.34960014772442466,0.9967299578059071,1519,0.034278928962889504,3.6461057662963867,0.0005,True,0.9,True,
M4,4,2,0.0005,0.0005,0.0001,1.845870598892644e-05,0.997280594930802,0.3471731349586686,0.9968462068371653,1465,0.07683073229291716,4.384061574935913,0.0005,True,0.9,True,
M4,4,3,0.0005,0.0005,0.0001,1.6007518474061997e-05,0.9365991807392485,0.32068083879108294,0.9970119693446999,1388,0.045683490787619394,5.2338879108428955,0.0005,True,0.9,True,
M4,4,1,0.0005,0.0005,0.0005,1.9805621051407076e-05,1.0273935093586968,0.35108296756170915,0.9971626625333678,1318,0.01349235346312438,3.3901984691619873,0.0005,True,0.9,False,
M4,4,2,0.0005,0.0005,0.0005,1.8462102179143805e-05,0.996456767200139,0.3480924252861934,0.9972293980883493,1287,0.014223080536562452,4.269563674926758,0.0005,True,0.9,False,
M4,4,3,0.0005,0.0005,0.0005,1.6009661515498126e-05,0.9364528664010955,0.3209009770866831,0.9972164815293206,1293,0.01370113262696383,5.389724016189575,0.0005,True,0.9,False,
M4,4,1,0.0005,0.0005,0.0005,1.9799558151601185e-05,1.0274585681952049,0.3507974922780276,0.9970291914234048,1380,0.034278928962889504,3.5405383110046387,0.0005,True,0.9,True,
M4,4,2,0.0005,0.0005,0.0005,1.8456596220965388e-05,0.9967386767804293,0.3475781033816923,0.9970119693446999,1388,0.07683073229291716,4.474355459213257,0.0005,True,0.9,True,
M4,4,3,0.0005,0.0005,0.0005,1.600770514725743e-05,0.93651789091294,0.3207749995227281,0.9971196073366055,1338,0.045683490787619394,5.334065675735474,0.0005,True,0.9,True,
M4,4,1,0.0005,0.0005,0.001,1.9805621051361472e-05,1.0273935093558533,0.3510829675635911,0.9971626625333678,1318,0.01349235346312438,3.5176475048065186,0.0005,True,0.9,False,
M4,4,2,0.0005,0.0005,0.001,1.8462102179134732e-05,0.9964567671991685,0.3480924252863623,0.9972293980883493,1287,0.014223080536562452,4.298457622528076,0.0005,True,0.9,False,
M4,4,3,0.0005,0.0005,0.001,1.6009661515495124e-05,0.9364528664029076,0.3209009770848647,0.9972164815293206,1293,0.01370113262696383,5.260918855667114,0.0005,True,0.9,False,
M4,4,1,0.0005,0.0005,0.001,1.979955815159687e-05,1.0274585681923258,0.3507974922792424,0.9970291914234048,1380,0.034278928962889504,3.53348445892334,0.0005,True,0.9,True,
M4,4,2,0.0005,0.0005,0.001,1.8456596220970887e-05,0.9967386767788137,0.347578103382835,0.9970119693446999,1388,0.07683073229291716,4.392916679382324,0.0005,True,0.9,True,
M4,4,3,0.0005,0.0005,0.001,1.6007705147259076e-05,0.9365178909111023,0.3207749995240377,0.9971196073366055,1338,0.045683490787619394,5.235061883926392,0.0005,True,0.9,True,
M4,4,1,0.0005,0.0005,0.005,1.9805621051372036e-05,1.0273935093569595,0.3510829675638261,0.9971626625333678,1318,0.01349235346312438,2.180108070373535,0.0005,True,0.9,False,
M4,4,2,0.0005,0.0005,0.005,1.8462102179133597e-05,0.996456767199314,0.3480924252864193,0.9972293980883493,1287,0.014223080536562452,2.6641592979431152,0.0005,True,0.9,False,
M4,4,3,0.0005,0.0005,0.005,1.6009661515494514e-05,0.9364528664023377,0.3209009770855754,0.9972164815293206,1293,0.01370113262696383,3.3189949989318848,0.0005,True,0.9,False,
M4,4,1,0.0005,0.0005,0.005,1.979955815157343e-05,1.0274585681924306,0.3507974922775651,0.9970291914234048,1380,0.034278928962889504,2.183004856109619,0.0005,True,0.9,True,
M4,4,2,0.0005,0.0005,0.005,1.8456596220971385e-05,0.9967386767791777,0.3475781033826495,0.9970119693446999,1388,0.07683073229291716,2.751323699951172,0.0005,True,0.9,True,
M4,4,3,0.0005,0.0005,0.005,1.6007705147260167e-05,0.9365178909120686,0.3207749995235904,0.9971196073366055,1338,0.045683490787619394,3.352715492248535,0.0005,True,0.9,True,
M4,4,1,0.0005,0.0005,0.01,1.9805621051372036e-05,1.0273935093569595,0.3510829675638261,0.9971626625333678,1318,0.01349235346312438,2.1940321922302246,0.0005,True,0.9,False,
M4,4,2,0.0005,0.0005,0.01,1.8462102179133597e-05,0.996456767199314,0.3480924252864193,0.9972293980883493,1287,0.014223080536562452,2.6861846446990967,0.0005,True,0.9,False,
M4,4,3,0.0005,0.0005,0.01,1.6009661515494514e-05,0.9364528664023377,0.3209009770855754,0.9972164815293206,1293,0.01370113262696383,3.1758031845092773,0.0005,True,0.9,False,
M4,4,1,0.0005,0.0005,0.01,1.979955815157343e-05,1.0274585681924306,0.3507974922775651,0.9970291914234048,1380,0.034278928962889504,2.2838387489318848,0.0005,True,0.9,True,
M4,4,2,0.0005,0.0005,0.01,1.8456596220971385e-05,0.9967386767791777,0.3475781033826495,0.9970119693446999,1388,0.07683073229291716,2.725003480911255,0.0005,True,0.9,True,
M4,4,3,0.0005,0.0005,0.01,1.6007705147260167e-05,0.9365178909120686,0.3207749995235904,0.9971196073366055,1338,0.045683490787619394,3.2005553245544434,0.0005,True,0.9,True,
M5,5,1,0.0003,0.0003,0.001,2.3528173247499448e-05,0.9141585948366525,0.6858479126259491,0.9880414190992853,5555,0.26569758338117855,11.970255136489868,0.0005,True,0.7,False,0.0
M5,5,2,0.0003,0.0003,0.001,2.2019096603012594e-05,0.8755183857043669,0.6808850469667426,0.9883019030396969,5434,0.2753275223132731,14.335270881652832,0.0005,True,0.7,False,0.0
M5,5,3,0.0003,0.0003,0.001,1.905174485389268e-05,0.8192856943177355,0.6234406309344288,0.9893459915611814,4949,0.25228352210449395,16.571781396865845,0.0005,True,0.7,False,0.0
M5,5,1,0.0003,0.0003,0.001,2.3001299530484233e-05,0.9438194972258626,0.6290854717492798,0.9863859467837768,6324,0.26569758338117855,11.17488956451416,0.0005,True,0.7,False,0.0001
M5,5,2,0.0003,0.0003,0.001,2.1399138622752623e-05,0.9122383079439538,0.6139529283027516,0.9862933781107379,6367,0.2753275223132731,13.447498321533203,0.0005,True,0.7,False,0.0001
M5,5,3,0.0003,0.0003,0.001,1.844282197977821e-05,0.857383569814213,0.5549081743551827,0.9872104538017739,5941,0.25228352210449395,14.817524671554565,0.0005,True,0.7,False,0.0001
M5,5,1,0.0003,0.0003,0.001,2.0928433753450665e-05,1.0313478660466424,0.44845866707227566,0.9752884698183071,11479,0.26569758338117855,9.004368782043457,0.0005,True,0.7,False,0.001
M5,5,2,0.0003,0.0003,0.001,1.926938000926117e-05,1.009173285655375,0.4247249589088535,0.9726599500559717,12700,0.2753275223132731,11.121578216552734,0.0005,True,0.7,False,0.001
M5,5,3,0.0003,0.0003,0.001,1.65701433814264e-05,0.9554176038179738,0.36889355688426884,0.9730173081890984,12534,0.25228352210449395,12.657572507858276,0.0005,True,0.7,False,0.001
M5,5,1,0.0003,0.0003,0.001,2.055272391602552e-05,1.186059526304158,0.23753677838260348,0.9520946353224834,22253,0.26569758338117855,12.259409666061401,0.0005,True,0.7,False,0.005
M5,5,2,0.0003,0.0003,0.001,1.9416554222934586e-05,1.1778049382591689,0.2137415106465031,0.946267114440713,24960,0.2753275223132731,16.049548625946045,0.0005,True,0.7,False,0.005
M5,5,3,0.0003,0.0003,0.001,1.7173851909686637e-05,1.1352842351263637,0.17700268911611414,0.9472143287694825,24520,0.25228352210449395,19.100945711135864,0.0005,True,0.7,False,0.005
M5,5,1,0.0003,0.0003,0.001,2.1416457045792915e-05,1.2724624367871438,0.15978633218148136,0.9396000172220788,28057,0.26569758338117855,14.920999526977539,0.0005,True,0.7,False,0.01
M5,5,2,0.0003,0.0003,0.001,2.0517446973718204e-05,1.2644399270900704,0.14100302281607133,0.9325841729096702,31316,0.2753275223132731,18.417790174484253,0.0005,True,0.7,False,0.01
M5,5,3,0.0003,0.0003,0.001,1.8312458049396444e-05,1.220228615832672,0.11466947619749783,0.9347326272281065,30318,0.25228352210449395,21.96031427383423,0.0005,True,0.7,False,0.01
